체결시간,담당 AI,마켓,종류,거래수량,거래단가,거래금액(KRW)
2026-02-20 05:43:32,ZRX,KRW,매도,3030.09958784,157,"475,726",238,"475,488",2026-02-20 05:43:30
2026-02-20 05:43:32,BTC,KRW,매수,0.00155319,"98,785,000","153,431",77,"153,508",2026-02-20 05:43:31
2026-02-20 05:43:32,XRP,KRW,매수,184.24602459,"2,078","382,863",191,"383,055",2026-02-20 05:43:31
2026-02-20 05:43:32,ZRX,KRW,매수,879.54330931,157,"138,088",69,"138,157",2026-02-20 05:43:31
2026-02-20 05:43:33,BTC,KRW,매수,0.00510958,"98,785,000","504,750",252,"505,002",2026-02-20 05:43:31
2026-02-20 05:43:34,ZRX,KRW,매수,791.58897838,157,"124,279",62,"124,342",2026-02-20 05:43:33
2026-02-20 05:43:34,ETH,KRW,매수,0.12022921,"2,866,000","344,577",172,"344,749",2026-02-20 05:43:32
2026-02-20 05:43:34,SOL,KRW,매도,3.10623195,"121,100","376,165",188,"375,977",2026-02-20 05:43:32
2026-02-20 05:43:35,SUI,KRW,매도,935.83666292,"1,351","1,264,315",632,"1,263,683",2026-02-20 05:43:34
2026-02-20 05:43:35,BTC,KRW,매수,0.00441920,"98,785,000","436,551",218,"436,769",2026-02-20 05:43:33
2026-02-20 05:43:35,ZRX,KRW,매수,2502.52026213,157,"392,896",196,"393,092",2026-02-20 05:43:33
2026-02-20 05:43:36,SUI,KRW,매도,391.06284016,"1,351","528,326",264,"528,062",2026-02-20 05:43:35
2026-02-20 05:43:36,SUI,KRW,매수,512.42633404,"1,351","692,288",346,"692,634",2026-02-20 05:43:34
2026-02-20 05:43:37,BTC,KRW,매수,0.00357955,"98,785,000","353,606",177,"353,783",2026-02-20 05:43:36
2026-02-20 05:43:37,ETH,KRW,매수,0.11104170,"2,866,000","318,246",159,"318,405",2026-02-20 05:43:36
2026-02-20 05:43:37,BTC,KRW,매수,0.00290079,"98,739,000","286,421",143,"286,564",2026-02-20 05:43:36
2026-02-20 05:43:38,SUI,KRW,매도,655.08566405,"1,351","885,021",443,"884,578",2026-02-20 05:43:36
2026-02-20 05:43:38,ONDO,KRW,매도,2045.75628485,384,"785,570",393,"785,178",2026-02-20 05:43:37
2026-02-20 05:43:38,BTC,KRW,매도,0.01366890,"98,739,000","1,349,654",675,"1,348,979",2026-02-20 05:43:36
2026-02-20 05:43:38,ZRX,KRW,매수,952.02542415,157,"149,468",75,"149,543",2026-02-20 05:43:36
2026-02-20 05:43:39,SOL,KRW,매도,4.72924919,"121,100","572,712",286,"572,426",2026-02-20 05:43:37
2026-02-20 05:43:39,SUI,KRW,매수,497.85785504,"1,351","672,606",336,"672,942",2026-02-20 05:43:37
2026-02-20 05:43:39,SUI,KRW,매수,204.17151170,"1,351","275,836",138,"275,974",2026-02-20 05:43:37
2026-02-20 05:43:40,ETH,KRW,매수,0.07353503,"2,865,000","210,678",105,"210,783",2026-02-20 05:43:38
2026-02-20 05:43:40,ZRX,KRW,매수,1581.22382851,157,"248,252",124,"248,376",2026-02-20 05:43:39
2026-02-20 05:43:40,ZRX,KRW,매도,9678.63358595,157,"1,519,545",760,"1,518,786",2026-02-20 05:43:38
2026-02-20 05:43:40,SOL,KRW,매수,1.56573145,"121,100","189,610",95,"189,705",2026-02-20 05:43:38
2026-02-20 05:43:41,ETH,KRW,매도,0.16628780,"2,865,000","476,415",238,"476,176",2026-02-20 05:43:39
2026-02-20 05:43:42,XRP,KRW,매도,126.72986761,"2,079","263,471",132,"263,340",2026-02-20 05:43:40
2026-02-20 05:43:43,SOL,KRW,매도,6.18961580,"121,100","749,562",375,"749,188",2026-02-20 05:43:41
2026-02-20 05:43:43,ONDO,KRW,매수,2854.36384786,384,"1,096,076",548,"1,096,624",2026-02-20 05:43:41
2026-02-20 05:43:43,ETH,KRW,매도,0.28240768,"2,865,000","809,098",405,"808,693",2026-02-20 05:43:42
2026-02-20 05:43:43,ZRX,KRW,매수,3490.68699865,157,"548,038",274,"548,312",2026-02-20 05:43:41
2026-02-20 05:43:44,ONDO,KRW,매도,1382.20116291,384,"530,765",265,"530,500",2026-02-20 05:43:43
2026-02-20 05:43:44,BTC,KRW,매수,0.00226280,"98,739,000","223,427",112,"223,539",2026-02-20 05:43:42
2026-02-20 05:43:44,ONDO,KRW,매수,523.65686008,384,"201,084",101,"201,185",2026-02-20 05:43:43
2026-02-20 05:43:45,BTC,KRW,매수,0.00109258,"98,739,000","107,880",54,"107,934",2026-02-20 05:43:44
2026-02-20 05:43:45,SUI,KRW,매수,291.57837405,"1,351","393,922",197,"394,119",2026-02-20 05:43:44
2026-02-20 05:43:45,SUI,KRW,매수,133.95692883,"1,351","180,976",90,"181,066",2026-02-20 05:43:44
2026-02-20 05:43:46,SOL,KRW,매도,13.61173368,"121,100","1,648,381",824,"1,647,557",2026-02-20 05:43:44
2026-02-20 05:43:46,ETH,KRW,매도,0.28361435,"2,865,000","812,555",406,"812,149",2026-02-20 05:43:45
2026-02-20 05:43:47,ETH,KRW,매도,0.42158561,"2,865,000","1,207,843",604,"1,207,239",2026-02-20 05:43:45
2026-02-20 05:43:47,ZRX,KRW,매도,1506.10696136,157,"236,459",118,"236,341",2026-02-20 05:43:46
2026-02-20 05:43:48,SUI,KRW,매수,241.68402571,"1,351","326,515",163,"326,678",2026-02-20 05:43:47
2026-02-20 05:43:48,ONDO,KRW,매수,2814.25291856,384,"1,080,673",540,"1,081,213",2026-02-20 05:43:46
2026-02-20 05:43:48,BTC,KRW,매수,0.00902725,"98,783,000","891,739",446,"892,185",2026-02-20 05:43:46
2026-02-20 05:43:49,BTC,KRW,매수,0.00188822,"98,783,000","186,524",93,"186,617",2026-02-20 05:43:48
2026-02-20 05:43:49,XRP,KRW,매수,170.44718510,"2,080","354,530",177,"354,707",2026-02-20 05:43:48
2026-02-20 05:43:49,ETH,KRW,매도,0.19853004,"2,865,000","568,789",284,"568,504",2026-02-20 05:43:48
2026-02-20 05:43:50,ZRX,KRW,매도,1628.66436935,157,"255,700",128,"255,572",2026-02-20 05:43:49
2026-02-20 05:43:50,ETH,KRW,매수,0.11137073,"2,865,000","319,077",160,"319,237",2026-02-20 05:43:48
2026-02-20 05:43:50,ZRX,KRW,매수,6042.53165840,157,"948,677",474,"949,152",2026-02-20 05:43:49
2026-02-20 05:43:51,SOL,KRW,매도,5.07351219,"121,100","614,402",307,"614,095",2026-02-20 05:43:49
2026-02-20 05:43:51,BTC,KRW,매수,0.00210049,"98,783,000","207,493",104,"207,597",2026-02-20 05:43:50
2026-02-20 05:43:52,XRP,KRW,매도,787.36345648,"2,080","1,637,716",819,"1,636,897",2026-02-20 05:43:50
2026-02-20 05:43:52,ETH,KRW,매도,0.11092709,"2,865,000","317,806",159,"317,647",2026-02-20 05:43:51
2026-02-20 05:43:53,SOL,KRW,매수,6.58042176,"121,100","796,889",398,"797,288",2026-02-20 05:43:52
2026-02-20 05:43:53,SOL,KRW,매수,14.47214225,"121,100","1,752,576",876,"1,753,453",2026-02-20 05:43:52
2026-02-20 05:43:54,BTC,KRW,매도,0.00468298,"98,783,000","462,599",231,"462,367",2026-02-20 05:43:53
2026-02-20 05:43:54,ZRX,KRW,매수,1829.10456980,157,"287,169",144,"287,313",2026-02-20 05:43:52
2026-02-20 05:43:55,BTC,KRW,매수,0.00887084,"98,783,000","876,288",438,"876,726",2026-02-20 05:43:53
2026-02-20 05:43:55,SUI,KRW,매수,217.51562314,"1,351","293,864",147,"294,011",2026-02-20 05:43:53
2026-02-20 05:43:56,ETH,KRW,매수,0.09021029,"2,865,000","258,452",129,"258,582",2026-02-20 05:43:54
2026-02-20 05:43:56,SOL,KRW,매수,8.73582977,"121,100","1,057,909",529,"1,058,438",2026-02-20 05:43:54
2026-02-20 05:43:57,ETH,KRW,매수,0.03058598,"2,865,000","87,629",44,"87,673",2026-02-20 05:43:56
2026-02-20 05:43:57,ONDO,KRW,매수,1935.94432887,384,"743,403",372,"743,774",2026-02-20 05:43:55
2026-02-20 05:43:57,ZRX,KRW,매도,1204.88556908,157,"189,167",95,"189,072",2026-02-20 05:43:55
2026-02-20 05:43:58,ZRX,KRW,매도,963.90845527,157,"151,334",76,"151,258",2026-02-20 05:43:57
2026-02-20 05:43:58,ZRX,KRW,매수,1010.74106817,157,"158,686",79,"158,766",2026-02-20 05:43:57
2026-02-20 05:43:58,SOL,KRW,매도,2.55835742,"121,100","309,817",155,"309,662",2026-02-20 05:43:56
2026-02-20 05:43:59,SUI,KRW,매수,58.37597276,"1,351","78,866",39,"78,905",2026-02-20 05:43:58
2026-02-20 05:43:59,BTC,KRW,매수,0.00266969,"98,734,000","263,589",132,"263,721",2026-02-20 05:43:57
2026-02-20 05:43:59,SOL,KRW,매수,5.15654998,"121,100","624,458",312,"624,770",2026-02-20 05:43:57
2026-02-20 05:44:00,SUI,KRW,매도,683.45958149,"1,351","923,354",462,"922,892",2026-02-20 05:43:58
2026-02-20 05:44:00,ETH,KRW,매도,0.08874167,"2,866,000","254,334",127,"254,206",2026-02-20 05:43:58
2026-02-20 05:44:00,ETH,KRW,매수,0.08204923,"2,866,000","235,153",118,"235,271",2026-02-20 05:43:59
2026-02-20 05:44:01,ZRX,KRW,매수,1650.54610542,157,"259,136",130,"259,265",2026-02-20 05:43:59
2026-02-20 05:44:01,BTC,KRW,매도,0.00280979,"98,715,000","277,368",139,"277,229",2026-02-20 05:44:00
2026-02-20 05:44:02,BTC,KRW,매도,0.00168587,"98,715,000","166,421",83,"166,338",2026-02-20 05:44:00
2026-02-20 05:44:02,XRP,KRW,매수,114.05290521,"2,080","237,230",119,"237,349",2026-02-20 05:44:00
2026-02-20 05:44:02,ONDO,KRW,매수,556.00791290,384,"213,507",107,"213,614",2026-02-20 05:44:01
2026-02-20 05:44:03,ZRX,KRW,매수,5392.04565992,157,"846,551",423,"846,974",2026-02-20 05:44:01
2026-02-20 05:44:03,SOL,KRW,매도,1.79085019,"121,100","216,872",108,"216,764",2026-02-20 05:44:02
2026-02-20 05:44:04,ETH,KRW,매도,0.25295137,"2,866,000","724,959",362,"724,596",2026-02-20 05:44:03
2026-02-20 05:44:04,ZRX,KRW,매도,3394.21128497,157,"532,891",266,"532,625",2026-02-20 05:44:03
2026-02-20 05:44:05,SOL,KRW,매수,1.76584253,"121,100","213,844",107,"213,950",2026-02-20 05:44:03
2026-02-20 05:44:05,ZRX,KRW,매수,452.09774062,157,"70,979",35,"71,015",2026-02-20 05:44:04
2026-02-20 05:44:06,SOL,KRW,매수,1.04857700,"121,100","126,983",63,"127,046",2026-02-20 05:44:05
2026-02-20 05:44:06,SOL,KRW,매도,1.78334789,"121,100","215,963",108,"215,855",2026-02-20 05:44:04
2026-02-20 05:44:07,XRP,KRW,매도,551.15441954,"2,080","1,146,401",573,"1,145,828",2026-02-20 05:44:06
2026-02-20 05:44:07,BTC,KRW,매수,0.00216842,"98,715,000","214,056",107,"214,163",2026-02-20 05:44:06
2026-02-20 05:44:07,ZRX,KRW,매수,2911.70465636,157,"457,138",229,"457,366",2026-02-20 05:44:06
2026-02-20 05:44:08,SUI,KRW,매수,203.02189388,"1,351","274,283",137,"274,420",2026-02-20 05:44:07
2026-02-20 05:44:08,ETH,KRW,매도,0.20226430,"2,866,000","579,689",290,"579,400",2026-02-20 05:44:06
2026-02-20 05:44:08,SUI,KRW,매도,460.78270171,"1,351","622,517",311,"622,206",2026-02-20 05:44:07
2026-02-20 05:44:09,SUI,KRW,매수,142.59805214,"1,351","192,650",96,"192,746",2026-02-20 05:44:07
2026-02-20 05:44:09,SOL,KRW,매수,1.92586428,"121,100","233,222",117,"233,339",2026-02-20 05:44:08
2026-02-20 05:44:09,BTC,KRW,매도,0.02999125,"98,715,000","2,960,586","1,480","2,959,106",2026-02-20 05:44:08
2026-02-20 05:44:10,SUI,KRW,매도,588.81289269,"1,351","795,486",398,"795,088",2026-02-20 05:44:09
2026-02-20 05:44:11,XRP,KRW,매수,190.69040045,"2,079","396,445",198,"396,644",2026-02-20 05:44:09
2026-02-20 05:44:11,ZRX,KRW,매수,1336.94234539,157,"209,900",105,"210,005",2026-02-20 05:44:10
2026-02-20 05:44:12,XRP,KRW,매도,390.38560800,"2,079","811,612",406,"811,206",2026-02-20 05:44:10
2026-02-20 05:44:12,XRP,KRW,매수,258.21638698,"2,079","536,832",268,"537,100",2026-02-20 05:44:10
2026-02-20 05:44:12,XRP,KRW,매수,160.69974089,"2,079","334,095",167,"334,262",2026-02-20 05:44:11
2026-02-20 05:44:13,XRP,KRW,매수,114.41424027,"2,079","237,867",119,"237,986",2026-02-20 05:44:12
2026-02-20 05:44:13,ETH,KRW,매도,0.07099334,"2,866,000","203,467",102,"203,365",2026-02-20 05:44:11
2026-02-20 05:44:13,ZRX,KRW,매수,227.26166133,157,"35,680",18,"35,698",2026-02-20 05:44:12
2026-02-20 05:44:14,ONDO,KRW,매수,783.03459680,384,"300,685",150,"300,836",2026-02-20 05:44:12
2026-02-20 05:44:14,SOL,KRW,매수,2.23650212,"121,000","270,617",135,"270,752",2026-02-20 05:44:12
2026-02-20 05:44:15,ZRX,KRW,매수,1551.30624833,157,"243,555",122,"243,677",2026-02-20 05:44:14
2026-02-20 05:44:15,SUI,KRW,매도,385.29513962,"1,351","520,534",260,"520,273",2026-02-20 05:44:13
2026-02-20 05:44:15,SOL,KRW,매도,12.86182890,"121,000","1,556,281",778,"1,555,503",2026-02-20 05:44:14
2026-02-20 05:44:16,SOL,KRW,매도,7.71709734,"121,000","933,769",467,"933,302",2026-02-20 05:44:15
2026-02-20 05:44:17,ETH,KRW,매도,0.05679467,"2,866,000","162,774",81,"162,692",2026-02-20 05:44:16
2026-02-20 05:44:17,ZRX,KRW,매도,2427.23116855,157,"381,075",191,"380,885",2026-02-20 05:44:15
2026-02-20 05:44:17,SOL,KRW,매수,1.81156672,"121,000","219,200",110,"219,309",2026-02-20 05:44:15
2026-02-20 05:44:18,SUI,KRW,매수,23.76911380,"1,351","32,112",16,"32,128",2026-02-20 05:44:17
2026-02-20 05:44:18,ZRX,KRW,매수,184.08194568,157,"28,901",14,"28,915",2026-02-20 05:44:17
2026-02-20 05:44:18,ETH,KRW,매도,0.12135858,"2,865,000","347,692",174,"347,518",2026-02-20 05:44:17
2026-02-20 05:44:19,XRP,KRW,매도,596.54542480,"2,079","1,240,218",620,"1,239,598",2026-02-20 05:44:17
2026-02-20 05:44:19,BTC,KRW,매수,0.00748299,"98,785,000","739,207",370,"739,577",2026-02-20 05:44:17
2026-02-20 05:44:20,ETH,KRW,매수,0.90937929,"2,866,000","2,606,281","1,303","2,607,584",2026-02-20 05:44:18
2026-02-20 05:44:20,ETH,KRW,매수,0.15475378,"2,866,000","443,524",222,"443,746",2026-02-20 05:44:19
2026-02-20 05:44:21,ETH,KRW,매도,0.13471666,"2,866,000","386,098",193,"385,905",2026-02-20 05:44:20
2026-02-20 05:44:21,BTC,KRW,매도,0.00282064,"98,785,000","278,637",139,"278,497",2026-02-20 05:44:19
2026-02-20 05:44:21,SOL,KRW,매도,2.46276418,"121,000","297,994",149,"297,845",2026-02-20 05:44:19
2026-02-20 05:44:22,SUI,KRW,매수,192.91495597,"1,351","260,628",130,"260,758",2026-02-20 05:44:20
2026-02-20 05:44:22,ZRX,KRW,매도,1699.06181798,157,"266,753",133,"266,619",2026-02-20 05:44:21
2026-02-20 05:44:22,XRP,KRW,매도,463.27300977,"2,079","963,145",482,"962,663",2026-02-20 05:44:20
2026-02-20 05:44:23,SOL,KRW,매수,1.87668646,"121,000","227,079",114,"227,193",2026-02-20 05:44:21
2026-02-20 05:44:23,BTC,KRW,매도,0.00385602,"98,805,000","380,994",190,"380,803",2026-02-20 05:44:22
2026-02-20 05:44:23,SOL,KRW,매도,4.16857220,"121,000","504,397",252,"504,145",2026-02-20 05:44:21
2026-02-20 05:44:24,ZRX,KRW,매수,669.67162550,157,"105,138",53,"105,191",2026-02-20 05:44:22
2026-02-20 05:44:24,ZRX,KRW,매도,3885.94903557,157,"610,094",305,"609,789",2026-02-20 05:44:23
2026-02-20 05:44:24,BTC,KRW,매수,0.00268590,"98,805,000","265,381",133,"265,513",2026-02-20 05:44:23
2026-02-20 05:44:24,SOL,KRW,매도,4.63025840,"121,000","560,261",280,"559,981",2026-02-20 05:44:23
2026-02-20 05:44:25,SUI,KRW,매수,951.04139614,"1,351","1,284,857",642,"1,285,499",2026-02-20 05:44:23
2026-02-20 05:44:26,SUI,KRW,매수,292.86040337,"1,351","395,654",198,"395,852",2026-02-20 05:44:24
2026-02-20 05:44:26,BTC,KRW,매수,0.00360396,"98,805,000","356,089",178,"356,267",2026-02-20 05:44:25
2026-02-20 05:44:26,ONDO,KRW,매수,985.67292378,384,"378,498",189,"378,688",2026-02-20 05:44:25
2026-02-20 05:44:27,ETH,KRW,매수,0.37644919,"2,867,000","1,079,280",540,"1,079,819",2026-02-20 05:44:26
2026-02-20 05:44:27,SOL,KRW,매수,0.46921290,"121,000","56,775",28,"56,803",2026-02-20 05:44:25
2026-02-20 05:44:27,XRP,KRW,매수,435.86300342,"2,080","906,595",453,"907,048",2026-02-20 05:44:26
2026-02-20 05:44:28,ZRX,KRW,매수,4850.57222662,157,"761,540",381,"761,921",2026-02-20 05:44:26
2026-02-20 05:44:28,ETH,KRW,매도,0.30235050,"2,867,000","866,839",433,"866,405",2026-02-20 05:44:27
2026-02-20 05:44:28,ZRX,KRW,매도,3976.75566163,157,"624,351",312,"624,038",2026-02-20 05:44:26
2026-02-20 05:44:28,ETH,KRW,매수,0.11178237,"2,867,000","320,480",160,"320,640",2026-02-20 05:44:27
2026-02-20 05:44:29,SOL,KRW,매수,2.38373604,"121,000","288,432",144,"288,576",2026-02-20 05:44:27
2026-02-20 05:44:29,SUI,KRW,매수,263.42764519,"1,351","355,891",178,"356,069",2026-02-20 05:44:28
2026-02-20 05:44:29,SOL,KRW,매수,2.64712127,"121,000","320,302",160,"320,462",2026-02-20 05:44:28
2026-02-20 05:44:30,SOL,KRW,매수,0.42229161,"121,000","51,097",26,"51,123",2026-02-20 05:44:28
2026-02-20 05:44:30,SOL,KRW,매수,0.38006245,"121,000","45,988",23,"46,011",2026-02-20 05:44:28
2026-02-20 05:44:31,ONDO,KRW,매도,1809.20463280,384,"694,735",347,"694,387",2026-02-20 05:44:30
2026-02-20 05:44:31,ZRX,KRW,매수,1521.28981031,157,"238,843",119,"238,962",2026-02-20 05:44:29
2026-02-20 05:44:32,XRP,KRW,매수,422.45492383,"2,079","878,284",439,"878,723",2026-02-20 05:44:30
2026-02-20 05:44:32,SUI,KRW,매도,820.02479617,"1,351","1,107,853",554,"1,107,300",2026-02-20 05:44:31
2026-02-20 05:44:33,XRP,KRW,매수,53.32479954,"2,079","110,862",55,"110,918",2026-02-20 05:44:32
2026-02-20 05:44:33,ONDO,KRW,매도,3956.23254035,384,"1,519,193",760,"1,518,434",2026-02-20 05:44:32
2026-02-20 05:44:33,ETH,KRW,매도,0.18141030,"2,868,000","520,285",260,"520,025",2026-02-20 05:44:32
2026-02-20 05:44:34,SOL,KRW,매수,2.38240914,"121,000","288,272",144,"288,416",2026-02-20 05:44:32
2026-02-20 05:44:34,SUI,KRW,매수,918.14454524,"1,352","1,241,331",621,"1,241,952",2026-02-20 05:44:32
2026-02-20 05:44:35,ONDO,KRW,매도,2373.73952421,384,"911,516",456,"911,060",2026-02-20 05:44:33
2026-02-20 05:44:35,SUI,KRW,매수,158.99278861,"1,352","214,958",107,"215,066",2026-02-20 05:44:34
2026-02-20 05:44:35,SOL,KRW,매도,4.34076385,"121,000","525,232",263,"524,970",2026-02-20 05:44:33
2026-02-20 05:44:36,SOL,KRW,매도,3.47261108,"121,000","420,186",210,"419,976",2026-02-20 05:44:35
2026-02-20 05:44:36,BTC,KRW,매수,0.00195658,"98,878,000","193,462",97,"193,559",2026-02-20 05:44:35
2026-02-20 05:44:36,ETH,KRW,매수,0.41427708,"2,869,000","1,188,561",594,"1,189,155",2026-02-20 05:44:34
2026-02-20 05:44:37,ETH,KRW,매수,0.34799275,"2,869,000","998,391",499,"998,890",2026-02-20 05:44:35
2026-02-20 05:44:37,BTC,KRW,매수,0.00358003,"98,878,000","353,986",177,"354,163",2026-02-20 05:44:35
2026-02-20 05:44:38,ONDO,KRW,매도,1741.33639990,384,"668,673",334,"668,339",2026-02-20 05:44:36
2026-02-20 05:44:38,ONDO,KRW,매도,2257.59523276,384,"866,917",433,"866,483",2026-02-20 05:44:36
2026-02-20 05:44:38,ZRX,KRW,매도,1368.62445438,157,"214,874",107,"214,767",2026-02-20 05:44:36
2026-02-20 05:44:39,ZRX,KRW,매도,1189.34327259,157,"186,727",93,"186,634",2026-02-20 05:44:37
2026-02-20 05:44:39,SUI,KRW,매수,128.78415877,"1,352","174,116",87,"174,203",2026-02-20 05:44:38
2026-02-20 05:44:40,SOL,KRW,매도,2.28694086,"121,000","276,720",138,"276,581",2026-02-20 05:44:39
2026-02-20 05:44:40,ONDO,KRW,매도,1393.06911992,384,"534,939",267,"534,671",2026-02-20 05:44:39
2026-02-20 05:44:41,XRP,KRW,매수,221.25715954,"2,081","460,436",230,"460,666",2026-02-20 05:44:39
2026-02-20 05:44:41,ONDO,KRW,매수,1079.14722424,384,"414,393",207,"414,600",2026-02-20 05:44:40
2026-02-20 05:44:41,SOL,KRW,매도,8.13615897,"121,000","984,475",492,"983,983",2026-02-20 05:44:39
2026-02-20 05:44:42,ONDO,KRW,매도,677.27856983,384,"260,075",130,"259,945",2026-02-20 05:44:40
2026-02-20 05:44:42,SUI,KRW,매수,146.61505614,"1,352","198,224",99,"198,323",2026-02-20 05:44:40
2026-02-20 05:44:42,BTC,KRW,매수,0.00186573,"98,823,000","184,377",92,"184,469",2026-02-20 05:44:41
2026-02-20 05:44:42,BTC,KRW,매도,0.00297251,"98,823,000","293,753",147,"293,606",2026-02-20 05:44:40
2026-02-20 05:44:43,SOL,KRW,매수,6.93098024,"121,000","838,649",419,"839,068",2026-02-20 05:44:42
2026-02-20 05:44:43,SOL,KRW,매도,13.32116846,"121,000","1,611,861",806,"1,611,055",2026-02-20 05:44:42
2026-02-20 05:44:43,XRP,KRW,매수,338.52226400,"2,081","704,465",352,"704,817",2026-02-20 05:44:41
2026-02-20 05:44:44,ZRX,KRW,매수,17584.29416848,157,"2,760,734","1,380","2,762,115",2026-02-20 05:44:43
2026-02-20 05:44:44,ONDO,KRW,매수,718.94119387,384,"276,073",138,"276,211",2026-02-20 05:44:42
2026-02-20 05:44:44,ZRX,KRW,매수,4545.25351111,157,"713,605",357,"713,962",2026-02-20 05:44:42
2026-02-20 05:44:45,SUI,KRW,매수,79.17213032,"1,352","107,041",54,"107,094",2026-02-20 05:44:43
2026-02-20 05:44:45,SUI,KRW,매수,122.73586831,"1,352","165,939",83,"166,022",2026-02-20 05:44:44
2026-02-20 05:44:45,SUI,KRW,매도,859.27269580,"1,352","1,161,737",581,"1,161,156",2026-02-20 05:44:44
2026-02-20 05:44:45,BTC,KRW,매도,0.01118188,"98,823,000","1,105,027",553,"1,104,475",2026-02-20 05:44:43
2026-02-20 05:44:46,SOL,KRW,매수,6.42137348,"121,100","777,628",389,"778,017",2026-02-20 05:44:44
2026-02-20 05:44:46,ONDO,KRW,매도,2218.29388985,384,"851,825",426,"851,399",2026-02-20 05:44:45
2026-02-20 05:44:47,SOL,KRW,매수,3.32228378,"121,100","402,329",201,"402,530",2026-02-20 05:44:46
2026-02-20 05:44:47,SUI,KRW,매도,535.32286959,"1,352","723,757",362,"723,395",2026-02-20 05:44:45
2026-02-20 05:44:47,XRP,KRW,매도,315.73771538,"2,081","657,050",329,"656,722",2026-02-20 05:44:46
2026-02-20 05:44:48,ONDO,KRW,매수,1701.06196732,384,"653,208",327,"653,534",2026-02-20 05:44:46
2026-02-20 05:44:48,BTC,KRW,매수,0.01257127,"98,823,000","1,242,330",621,"1,242,952",2026-02-20 05:44:46
2026-02-20 05:44:49,ONDO,KRW,매도,1085.52277968,384,"416,841",208,"416,632",2026-02-20 05:44:47
2026-02-20 05:44:49,SUI,KRW,매도,515.56361748,"1,352","697,042",349,"696,693",2026-02-20 05:44:48
2026-02-20 05:44:49,SUI,KRW,매수,316.42065648,"1,352","427,801",214,"428,015",2026-02-20 05:44:48
2026-02-20 05:44:50,ONDO,KRW,매수,323.52353724,384,"124,233",62,"124,295",2026-02-20 05:44:48
2026-02-20 05:44:50,XRP,KRW,매수,200.57945532,"2,081","417,406",209,"417,615",2026-02-20 05:44:49
2026-02-20 05:44:51,ONDO,KRW,매수,291.17118352,384,"111,810",56,"111,866",2026-02-20 05:44:50
2026-02-20 05:44:51,BTC,KRW,매수,0.00389606,"98,823,000","385,021",193,"385,213",2026-02-20 05:44:50
2026-02-20 05:44:51,XRP,KRW,매수,66.32423013,"2,081","138,021",69,"138,090",2026-02-20 05:44:50
2026-02-20 05:44:52,ZRX,KRW,매수,791.20159629,157,"124,219",62,"124,281",2026-02-20 05:44:51
2026-02-20 05:44:52,SOL,KRW,매도,4.88169538,"121,100","591,173",296,"590,878",2026-02-20 05:44:50
2026-02-20 05:44:53,BTC,KRW,매수,0.00350646,"98,823,000","346,519",173,"346,692",2026-02-20 05:44:52
2026-02-20 05:44:53,BTC,KRW,매수,0.00315581,"98,823,000","311,867",156,"312,023",2026-02-20 05:44:52
2026-02-20 05:44:53,SOL,KRW,매수,2.31775440,"121,100","280,680",140,"280,820",2026-02-20 05:44:52
2026-02-20 05:44:53,ZRX,KRW,매도,15259.70069950,157,"2,395,773","1,198","2,394,575",2026-02-20 05:44:52
2026-02-20 05:44:54,ONDO,KRW,매수,1068.98806662,384,"410,491",205,"410,697",2026-02-20 05:44:52
2026-02-20 05:44:54,ONDO,KRW,매수,1719.32622373,384,"660,221",330,"660,551",2026-02-20 05:44:53
2026-02-20 05:44:54,BTC,KRW,매수,0.00380140,"98,823,000","375,665",188,"375,853",2026-02-20 05:44:52
2026-02-20 05:44:55,ONDO,KRW,매수,3848.35703985,384,"1,477,769",739,"1,478,508",2026-02-20 05:44:53
2026-02-20 05:44:55,ETH,KRW,매수,0.07728918,"2,868,000","221,665",111,"221,776",2026-02-20 05:44:54
2026-02-20 05:44:55,SOL,KRW,매수,6.58955670,"121,100","797,995",399,"798,394",2026-02-20 05:44:54
2026-02-20 05:44:56,ETH,KRW,매도,0.41375411,"2,868,000","1,186,647",593,"1,186,053",2026-02-20 05:44:54
2026-02-20 05:44:56,SOL,KRW,매수,2.08597896,"121,100","252,612",126,"252,738",2026-02-20 05:44:54
2026-02-20 05:44:56,SOL,KRW,매도,4.32329229,"121,100","523,551",262,"523,289",2026-02-20 05:44:55
2026-02-20 05:44:57,SUI,KRW,매도,424.20577203,"1,352","573,526",287,"573,239",2026-02-20 05:44:55
2026-02-20 05:44:57,XRP,KRW,매수,57.49245791,"2,082","119,699",60,"119,759",2026-02-20 05:44:56
2026-02-20 05:44:59,SOL,KRW,매도,5.56483991,"121,200","674,459",337,"674,121",2026-02-20 05:44:57
2026-02-20 05:44:59,SUI,KRW,매수,129.47171270,"1,353","175,175",88,"175,263",2026-02-20 05:44:58
2026-02-20 05:44:59,ETH,KRW,매도,0.17687576,"2,870,000","507,633",254,"507,380",2026-02-20 05:44:58
2026-02-20 05:45:00,SOL,KRW,매수,2.78101103,"121,200","337,059",169,"337,227",2026-02-20 05:44:59
2026-02-20 05:45:00,ONDO,KRW,매도,1330.28474078,384,"510,829",255,"510,574",2026-02-20 05:44:58
2026-02-20 05:45:01,SUI,KRW,매수,287.40730182,"1,353","388,862",194,"389,057",2026-02-20 05:45:00
2026-02-20 05:45:01,ONDO,KRW,매도,1064.22779263,384,"408,663",204,"408,459",2026-02-20 05:45:00
